Entity,Code,Year,Rye | 00000071 || Production | 005510 || tonnes
USSR,OWID_USS,1973,9680000
USSR,OWID_USS,1974,13700000
USSR,OWID_USS,1975,8160000
USSR,OWID_USS,1976,12590000
USSR,OWID_USS,1977,7630000
USSR,OWID_USS,1978,12250000
USSR,OWID_USS,1979,7295000
USSR,OWID_USS,1980,8959000
USSR,OWID_USS,1981,8611000
USSR,OWID_USS,1982,13630000
USSR,OWID_USS,1983,15909000
USSR,OWID_USS,1984,12749000
USSR,OWID_USS,1985,14300000
USSR,OWID_USS,1986,13800000
USSR,OWID_USS,1987,16092000
USSR,OWID_USS,1988,16877008
USSR,OWID_USS,1989,18288000
USSR,OWID_USS,1990,22178608
USSR,OWID_USS,1991,14704000
Ukraine,UKR,1992,1157531
Ukraine,UKR,1993,1180000
Ukraine,UKR,1994,941590
Ukraine,UKR,1995,1207900
Ukraine,UKR,1996,1093610
Ukraine,UKR,1997,1348120
Ukraine,UKR,1998,1139630
Ukraine,UKR,1999,918930
Ukraine,UKR,2000,968300
Ukraine,UKR,2001,1822500
Ukraine,UKR,2002,1511200
Ukraine,UKR,2003,624000
Ukraine,UKR,2004,1592500
Ukraine,UKR,2005,1054200
Ukraine,UKR,2006,583600
Ukraine,UKR,2007,562500
Ukraine,UKR,2008,1050800
Ukraine,UKR,2009,953500
Ukraine,UKR,2010,464900
Ukraine,UKR,2011,578900
Ukraine,UKR,2012,676800
Ukraine,UKR,2013,637730
Ukraine,UKR,2014,478000
Ukraine,UKR,2015,391070
Ukraine,UKR,2016,391560
Ukraine,UKR,2017,507850
Ukraine,UKR,2018,393780
Ukraine,UKR,2019,334680
Ukraine,UKR,2020,456780
United Kingdom,GBR,1961,18289
United Kingdom,GBR,1962,17178
United Kingdom,GBR,1963,22353
United Kingdom,GBR,1964,25401
United Kingdom,GBR,1965,21337
United Kingdom,GBR,1966,11177
United Kingdom,GBR,1967,12193
United Kingdom,GBR,1968,11177
United Kingdom,GBR,1969,11177
United Kingdom,GBR,1970,13209
United Kingdom,GBR,1971,18289
United Kingdom,GBR,1972,19305
United Kingdom,GBR,1973,16000
United Kingdom,GBR,1974,14000
United Kingdom,GBR,1975,19000
United Kingdom,GBR,1976,20000
United Kingdom,GBR,1977,35404
United Kingdom,GBR,1978,30000
United Kingdom,GBR,1979,25000
United Kingdom,GBR,1980,24000
United Kingdom,GBR,1981,25000
United Kingdom,GBR,1982,25000
United Kingdom,GBR,1983,24000
United Kingdom,GBR,1984,28000
United Kingdom,GBR,1985,35000
United Kingdom,GBR,1986,32000
United Kingdom,GBR,1987,32000
United Kingdom,GBR,1988,34000
United Kingdom,GBR,1989,36000
United Kingdom,GBR,1990,40000
United Kingdom,GBR,1991,49000
United Kingdom,GBR,1992,37112
United Kingdom,GBR,1993,29907
United Kingdom,GBR,1994,43000
United Kingdom,GBR,1995,43000
United Kingdom,GBR,1996,51000
United Kingdom,GBR,1997,53000
United Kingdom,GBR,1998,47000
United Kingdom,GBR,1999,43000
United Kingdom,GBR,2000,44000
United Kingdom,GBR,2001,23000
United Kingdom,GBR,2002,29000
United Kingdom,GBR,2003,25200
United Kingdom,GBR,2004,32500
United Kingdom,GBR,2005,39500
United Kingdom,GBR,2006,42700
United Kingdom,GBR,2007,34200
United Kingdom,GBR,2008,31542
United Kingdom,GBR,2009,36000
United Kingdom,GBR,2010,38000
United Kingdom,GBR,2011,37000
United Kingdom,GBR,2012,33000
United Kingdom,GBR,2013,35000
United Kingdom,GBR,2014,55899
United Kingdom,GBR,2015,56534
United Kingdom,GBR,2016,48563
United Kingdom,GBR,2017,50890
United Kingdom,GBR,2018,95366
United Kingdom,GBR,2019,74850
United Kingdom,GBR,2020,72450
United States,USA,1961,694000
United States,USA,1962,1034000
United States,USA,1963,741000
United States,USA,1964,825000
United States,USA,1965,846031
United States,USA,1966,705919
United States,USA,1967,608329
United States,USA,1968,583486
United States,USA,1969,767212
United States,USA,1970,935773
United States,USA,1971,1250313
United States,USA,1972,717731
United States,USA,1973,626820
United States,USA,1974,444670
United States,USA,1975,404486
United States,USA,1976,378246
United States,USA,1977,420209
United States,USA,1978,611280
United States,USA,1979,555950
United States,USA,1980,405350
United States,USA,1981,461970
United States,USA,1982,495300
United States,USA,1983,686000
United States,USA,1984,823000
United States,USA,1985,518200
United States,USA,1986,485200
United States,USA,1987,495980
United States,USA,1988,373100
United States,USA,1989,346650
United States,USA,1990,258500
United States,USA,1991,247250
United States,USA,1992,290590
United States,USA,1993,262650
United States,USA,1994,288070
United States,USA,1995,255640
United States,USA,1996,226980
United States,USA,1997,206560
United States,USA,1998,308900
United States,USA,1999,280380
United States,USA,2000,213010
United States,USA,2001,175170
United States,USA,2002,164800
United States,USA,2003,219310
United States,USA,2004,209690
United States,USA,2005,191450
United States,USA,2006,182710
United States,USA,2007,160310
United States,USA,2008,211210
United States,USA,2009,172500
United States,USA,2010,190000
United States,USA,2011,153700
United States,USA,2012,166170
United States,USA,2013,193710
United States,USA,2014,182610
United States,USA,2015,292010
United States,USA,2016,290379
United States,USA,2017,260410
United States,USA,2018,214180
United States,USA,2019,269810
United States,USA,2020,292930
Upper-middle-income countries,,1961,17827609
Upper-middle-income countries,,1962,18004849
Upper-middle-income countries,,1963,13754306
Upper-middle-income countries,,1964,15315046
Upper-middle-income countries,,1965,17545743
Upper-middle-income countries,,1966,14614842
Upper-middle-income countries,,1967,14558770
Upper-middle-income countries,,1968,15233068
Upper-middle-income countries,,1969,12591381
Upper-middle-income countries,,1970,14071403
Upper-middle-income countries,,1971,14218690
Upper-middle-income countries,,1972,11649111
Upper-middle-income countries,,1973,12542766
Upper-middle-income countries,,1974,16183803
Upper-middle-income countries,,1975,10884649
Upper-middle-income countries,,1976,15458399
Upper-middle-income countries,,1977,9894259
Upper-middle-income countries,,1978,14926217
Upper-middle-income countries,,1979,10105253
Upper-middle-income countries,,1980,11248192
Upper-middle-income countries,,1981,10905571
Upper-middle-income countries,,1982,15819620
Upper-middle-income countries,,1983,18163894
Upper-middle-income countries,,1984,15194576
Upper-middle-income countries,,1985,16257271
Upper-middle-income countries,,1986,15522177
Upper-middle-income countries,,1987,18091712
Upper-middle-income countries,,1988,18848007
Upper-middle-income countries,,1989,20002004
Upper-middle-income countries,,1990,23900482
Upper-middle-income countries,,1991,16690631
Upper-middle-income countries,,1992,19547667
Upper-middle-income countries,,1993,14511254
Upper-middle-income countries,,1994,9776024
Upper-middle-income countries,,1995,7938548
Upper-middle-income countries,,1996,9100183
Upper-middle-income countries,,1997,10916627
Upper-middle-income countries,,1998,6091403
Upper-middle-income countries,,1999,7017135
Upper-middle-income countries,,2000,8289253
Upper-middle-income countries,,2001,9105037
Upper-middle-income countries,,2002,9794343
Upper-middle-income countries,,2003,6426343
Upper-middle-income countries,,2004,5305123
Upper-middle-income countries,,2005,5826105
Upper-middle-income countries,,2006,4808780
Upper-middle-income countries,,2007,6309244
Upper-middle-income countries,,2008,7101226
Upper-middle-income countries,,2009,6739472
Upper-middle-income countries,,2010,3461598
Upper-middle-income countries,,2011,5052723
Upper-middle-income countries,,2012,4390194
Upper-middle-income countries,,2013,5178397
Upper-middle-income countries,,2014,5178837
Upper-middle-income countries,,2015,3879312
Upper-middle-income countries,,2016,4237956
Upper-middle-income countries,,2017,4268242
Upper-middle-income countries,,2018,3461042
Upper-middle-income countries,,2019,3220712
Upper-middle-income countries,,2020,4590855
Uzbekistan,UZB,1992,8070
Uzbekistan,UZB,1993,7700
Uzbekistan,UZB,1994,11400
Uzbekistan,UZB,1995,11800
Uzbekistan,UZB,1996,8000
Uzbekistan,UZB,1997,5000
Uzbekistan,UZB,1998,2000
Uzbekistan,UZB,1999,5000
Uzbekistan,UZB,2000,4000
Uzbekistan,UZB,2001,5000
Uzbekistan,UZB,2002,4300
Uzbekistan,UZB,2003,2000
Uzbekistan,UZB,2004,2500
Uzbekistan,UZB,2005,3240
Uzbekistan,UZB,2006,5300
Uzbekistan,UZB,2007,7000
Uzbekistan,UZB,2008,11000
Uzbekistan,UZB,2009,13500
Uzbekistan,UZB,2010,12500
Uzbekistan,UZB,2011,5500
Uzbekistan,UZB,2012,6000
Uzbekistan,UZB,2013,7000
Uzbekistan,UZB,2014,7300
Uzbekistan,UZB,2015,7000
Uzbekistan,UZB,2016,7100
Uzbekistan,UZB,2017,7133
Uzbekistan,UZB,2018,7078
Uzbekistan,UZB,2019,7104
Uzbekistan,UZB,2020,7105
Western Asia (FAO),,1961,570000
Western Asia (FAO),,1962,690000
Western Asia (FAO),,1963,900000
Western Asia (FAO),,1964,735000
Western Asia (FAO),,1965,775000
Western Asia (FAO),,1966,850000
Western Asia (FAO),,1967,900000
Western Asia (FAO),,1968,820000
Western Asia (FAO),,1969,817000
Western Asia (FAO),,1970,630000
Western Asia (FAO),,1971,895000
Western Asia (FAO),,1972,755000
Western Asia (FAO),,1973,690000
Western Asia (FAO),,1974,560000
Western Asia (FAO),,1975,750000
Western Asia (FAO),,1976,740000
Western Asia (FAO),,1977,690000
Western Asia (FAO),,1978,620000
Western Asia (FAO),,1979,620000
Western Asia (FAO),,1980,525000
Western Asia (FAO),,1981,530000
Western Asia (FAO),,1982,430000
Western Asia (FAO),,1983,380000
Western Asia (FAO),,1984,360000
Western Asia (FAO),,1985,360000
Western Asia (FAO),,1986,350000
Western Asia (FAO),,1987,380000
Western Asia (FAO),,1988,280000
Western Asia (FAO),,1989,191000
Western Asia (FAO),,1990,240000
Western Asia (FAO),,1991,256000
Western Asia (FAO),,1992,232002
Western Asia (FAO),,1993,236141
Western Asia (FAO),,1994,198386
Western Asia (FAO),,1995,241426
Western Asia (FAO),,1996,248489
Western Asia (FAO),,1997,238890
Western Asia (FAO),,1998,232769
Western Asia (FAO),,1999,233764
Western Asia (FAO),,2000,260418
Western Asia (FAO),,2001,220283
Western Asia (FAO),,2002,255420
Western Asia (FAO),,2003,240302
Western Asia (FAO),,2004,270568
Western Asia (FAO),,2005,270672
Western Asia (FAO),,2006,271302
Western Asia (FAO),,2007,241461
Western Asia (FAO),,2008,247519
Western Asia (FAO),,2009,343876
Western Asia (FAO),,2010,365907
Western Asia (FAO),,2011,367269
Western Asia (FAO),,2012,371436
Western Asia (FAO),,2013,366164
Western Asia (FAO),,2014,301211
Western Asia (FAO),,2015,330301
Western Asia (FAO),,2016,300309
Western Asia (FAO),,2017,321303
Western Asia (FAO),,2018,321718
Western Asia (FAO),,2019,310916
Western Asia (FAO),,2020,296667
Western Europe (FAO),,1961,5302815
Western Europe (FAO),,1962,6047431
Western Europe (FAO),,1963,6089436
Western Europe (FAO),,1964,6839239
Western Europe (FAO),,1965,5849037
Western Europe (FAO),,1966,5376521
Western Europe (FAO),,1967,6275128
Western Europe (FAO),,1968,6259038
Western Europe (FAO),,1969,5512381
Western Europe (FAO),,1970,5089127
Western Europe (FAO),,1971,5882860
Western Europe (FAO),,1972,5837215
Western Europe (FAO),,1973,5219481
Western Europe (FAO),,1974,5425014
Western Europe (FAO),,1975,4463658
Western Europe (FAO),,1976,4422989
Western Europe (FAO),,1977,5088861
Western Europe (FAO),,1978,5392773
Western Europe (FAO),,1979,4717973
Western Europe (FAO),,1980,4921506
Western Europe (FAO),,1981,4281776
Western Europe (FAO),,1982,4510505
Western Europe (FAO),,1983,4404737
Western Europe (FAO),,1984,5261179
Western Europe (FAO),,1985,5027112
Western Europe (FAO),,1986,4747583
Western Europe (FAO),,1987,4552735
Western Europe (FAO),,1988,4050176
Western Europe (FAO),,1989,4611430
Western Europe (FAO),,1990,4688054
Western Europe (FAO),,1991,3957883
Western Europe (FAO),,1992,2970692
Western Europe (FAO),,1993,3535278
Western Europe (FAO),,1994,4001602
Western Europe (FAO),,1995,5106269
Western Europe (FAO),,1996,4665558
Western Europe (FAO),,1997,5028356
Western Europe (FAO),,1998,5263748
Western Europe (FAO),,1999,4747577
Western Europe (FAO),,2000,4542350
Western Europe (FAO),,2001,5505143
Western Europe (FAO),,2002,4023900
Western Europe (FAO),,2003,2558590
Western Europe (FAO),,2004,4252784
Western Europe (FAO),,2005,3132287
Western Europe (FAO),,2006,2887351
Western Europe (FAO),,2007,3037138
Western Europe (FAO),,2008,4117229
Western Europe (FAO),,2009,4620167
Western Europe (FAO),,2010,3243659
Western Europe (FAO),,2011,2873031
Western Europe (FAO),,2012,4270898
Western Europe (FAO),,2013,5091408
Western Europe (FAO),,2014,4242566
Western Europe (FAO),,2015,3808713
Western Europe (FAO),,2016,3479113
Western Europe (FAO),,2017,3000017
Western Europe (FAO),,2018,2509342
Western Europe (FAO),,2019,3598914
Western Europe (FAO),,2020,3888252
World,OWID_WRL,1961,35109990
World,OWID_WRL,1962,34824359
World,OWID_WRL,1963,30485497
World,OWID_WRL,1964,32668314
World,OWID_WRL,1965,35362831
World,OWID_WRL,1966,30807849
World,OWID_WRL,1967,31443409
World,OWID_WRL,1968,33025601
World,OWID_WRL,1969,29428813
World,OWID_WRL,1970,27677728
World,OWID_WRL,1971,31694353
World,OWID_WRL,1972,28677560
World,OWID_WRL,1973,28960556
World,OWID_WRL,1974,32520805
World,OWID_WRL,1975,24306881
World,OWID_WRL,1976,29638910
World,OWID_WRL,1977,24033296
World,OWID_WRL,1978,30926595
World,OWID_WRL,1979,22660117
World,OWID_WRL,1980,25377975
World,OWID_WRL,1981,24851692
World,OWID_WRL,1982,31108450
World,OWID_WRL,1983,34862311
World,OWID_WRL,1984,33841313
World,OWID_WRL,1985,32045448
World,OWID_WRL,1986,30414111
World,OWID_WRL,1987,32511687
World,OWID_WRL,1988,31036858
World,OWID_WRL,1989,34672561
World,OWID_WRL,1990,38193583
World,OWID_WRL,1991,29029385
World,OWID_WRL,1992,30502821
World,OWID_WRL,1993,27438855
World,OWID_WRL,1994,22887956
World,OWID_WRL,1995,23222645
World,OWID_WRL,1996,23073796
World,OWID_WRL,1997,25293021
World,OWID_WRL,1998,21113412
World,OWID_WRL,1999,20158771
World,OWID_WRL,2000,20107762
World,OWID_WRL,2001,23382394
World,OWID_WRL,2002,20933224
World,OWID_WRL,2003,14648006
World,OWID_WRL,2004,17632390
World,OWID_WRL,2005,15218033
World,OWID_WRL,2006,12666201
World,OWID_WRL,2007,15114239
World,OWID_WRL,2008,18126819
World,OWID_WRL,2009,18227512
World,OWID_WRL,2010,11916087
World,OWID_WRL,2011,13105772
World,OWID_WRL,2012,14499759
World,OWID_WRL,2013,16649965
World,OWID_WRL,2014,15204159
World,OWID_WRL,2015,12937204
World,OWID_WRL,2016,12999190
World,OWID_WRL,2017,13004048
World,OWID_WRL,2018,10716767
World,OWID_WRL,2019,12824590
World,OWID_WRL,2020,15022273
Yugoslavia,OWID_YGS,1961,191000
Yugoslavia,OWID_YGS,1962,169000
Yugoslavia,OWID_YGS,1963,156000
Yugoslavia,OWID_YGS,1964,175000
Yugoslavia,OWID_YGS,1965,156000
Yugoslavia,OWID_YGS,1966,176000
Yugoslavia,OWID_YGS,1967,171000
Yugoslavia,OWID_YGS,1968,138000
Yugoslavia,OWID_YGS,1969,135290
Yugoslavia,OWID_YGS,1970,127000
Yugoslavia,OWID_YGS,1971,133900
Yugoslavia,OWID_YGS,1972,120000
Yugoslavia,OWID_YGS,1973,118000
Yugoslavia,OWID_YGS,1974,120000
Yugoslavia,OWID_YGS,1975,98300
Yugoslavia,OWID_YGS,1976,105400
Yugoslavia,OWID_YGS,1977,87000
Yugoslavia,OWID_YGS,1978,81373
Yugoslavia,OWID_YGS,1979,81000
Yugoslavia,OWID_YGS,1980,79000
Yugoslavia,OWID_YGS,1981,75000
Yugoslavia,OWID_YGS,1982,84000
Yugoslavia,OWID_YGS,1983,83000
Yugoslavia,OWID_YGS,1984,80779
Yugoslavia,OWID_YGS,1985,77299
Yugoslavia,OWID_YGS,1986,74405
Yugoslavia,OWID_YGS,1987,69000
Yugoslavia,OWID_YGS,1988,76080
Yugoslavia,OWID_YGS,1989,75079
Yugoslavia,OWID_YGS,1990,71601
Yugoslavia,OWID_YGS,1991,70533
